code,name,Type,Qin
sp7949,Rubus menglaensis,narrow-ranged,DD
sp7951,Rubus mesogaeus var. glabrescens,narrow-ranged,DD
sp7954,Rubus multisetosus,narrow-ranged,DD
sp7957,Rubus oblongus,narrow-ranged,DD
sp7958,Rubus ourosepalus,narrow-ranged,DD
sp7963,Rubus paniculatus var. glabrescens,narrow-ranged,LC
sp7964,Rubus pararosifolius,narrow-ranged,DD
sp7968,Rubus paucidentatus var. guangxiensis,narrow-ranged,LC
sp7972,Rubus penduliflorus,narrow-ranged,DD
sp7974,Rubus pentagonus var. longisepalus,narrow-ranged,LC
sp7980,Rubus pinnatisepalus var. glandulosus,narrow-ranged,LC
sp7982,Rubus pirifolius var. permollis,narrow-ranged,LC
sp7983,Rubus pirifolius var. tomentosus,narrow-ranged,LC
sp7987,Rubus polyodontus,narrow-ranged,LC
sp7993,Rubus ptilocarpus var. degensis,narrow-ranged,LC
sp7998,Rubus raopingensis,narrow-ranged,LC
sp8002,Rubus reflexus var. macrophyllus,narrow-ranged,LC
sp8015,Rubus spananthus,narrow-ranged,DD
sp8016,Rubus spinulosoides,narrow-ranged,NT
sp8020,Rubus stipulosus,narrow-ranged,LC
sp8028,Rubus taronensis,narrow-ranged,LC
sp8033,Rubus treutleri,narrow-ranged,LC
sp8038,Rubus tsangii var. yanshanensis,narrow-ranged,LC
sp8042,Rubus wawushanensis,narrow-ranged,DD
sp8043,Rubus wilsonii,narrow-ranged,LC
sp8044,Rubus wuzhianus,narrow-ranged,LC
sp8047,Rubus xanthoneurus var. glandulosus,narrow-ranged,LC
sp8048,Rubus yanyunii,narrow-ranged,LC
sp8061,Sabia paniculata,narrow-ranged,CR
sp8067,Sabia transarisanensis,narrow-ranged,LC
sp8080,Sageretia pedicellata,narrow-ranged,NT
sp8088,Salacia amplifolia,narrow-ranged,NT
sp8089,Salacia aurantiaca,narrow-ranged,EN
sp8090,Salacia confertiflora,narrow-ranged,NT
sp8091,Salacia glaucifolia,narrow-ranged,NT
sp8097,Salix alfredii var. fengxianica,narrow-ranged,LC
sp8122,Salix brachista var. integra,narrow-ranged,LC
sp8138,Salix chekiangensis,narrow-ranged,VU
sp8140,Salix chienii var. pubigera,narrow-ranged,LC
sp8141,Salix chikungensis,narrow-ranged,LC
sp8146,Salix contortiapiculata,narrow-ranged,LC
sp8149,Salix cupularis var. acutifolia,narrow-ranged,NT
sp8151,Salix daguanensis,narrow-ranged,LC
sp8162,Salix divaricata var. metaformosa,narrow-ranged,CR
sp8164,Salix doii,narrow-ranged,LC
sp8165,Salix donggouxianica,narrow-ranged,EN
sp8209,Salix jingdongensis,narrow-ranged,LC
sp8216,Salix kangensis var. leiocarpa,narrow-ranged,EN
sp8222,Salix koreensis var. brevistyla,narrow-ranged,LC
sp8225,Salix kungmuensis,narrow-ranged,LC
sp8235,Salix ludingensis,narrow-ranged,LC
sp8251,Salix minjiangensis,narrow-ranged,LC
sp8252,Salix morrisonicola,narrow-ranged,CR
sp8261,Salix neowilsonii,narrow-ranged,EN
sp8263,Salix nipponica var. mengshanensis,narrow-ranged,NT
sp8264,Salix nujiangensis,narrow-ranged,LC
sp8268,Salix okamotoana,narrow-ranged,VU
sp8277,Salix paraheterochroma,narrow-ranged,LC
sp8282,Salix parvidenticulata,narrow-ranged,DD
sp8292,Salix pingliensis,narrow-ranged,VU
sp8330,Salix salwinensis var. longiamentifera,narrow-ranged,LC
sp8337,Salix scopulicola,narrow-ranged,LC
sp8342,Salix shihtsuanensis var. globosa,narrow-ranged,LC
sp8343,Salix shihtsuanensis var. sessilis,narrow-ranged,LC
sp8347,Salix sinica var. subsessilis,narrow-ranged,LC
sp8356,Salix tagawana,narrow-ranged,VU
sp8357,Salix taishanensis,narrow-ranged,LC
sp8358,Salix taishanensis var. glabra,narrow-ranged,NT
sp8365,Salix taoensis var. leiocarpa,narrow-ranged,LC
sp8366,Salix taoensis var. pedicellata,narrow-ranged,NT
sp8368,Salix taraikensis var. oblanceolata,narrow-ranged,LC
sp8372,Salix tengchongensis,narrow-ranged,EN
sp8375,Salix tianschanica,narrow-ranged,NT
sp8387,Salix weixiensis,narrow-ranged,EN
sp8396,Salix yuhuangshanensis,narrow-ranged,EN
sp8400,Salix zhouquensis,narrow-ranged,LC
sp8411,Saprosma henryi,narrow-ranged,EN
sp8419,Sarcococca longifolia,narrow-ranged,EN
sp8425,Sarcosperma griffithii,narrow-ranged,LC
sp8431,Sasa hubeiensis,narrow-ranged,LC
sp8433,Sasa oblongula,narrow-ranged,DD
sp8434,Sasa qingyuanensis,narrow-ranged,LC
sp8437,Sassafras randaiense,narrow-ranged,LC
sp8441,Saurauia erythrocarpa var. grosseserrata,narrow-ranged,LC
sp8459,Sauropus repandus,narrow-ranged,LC
sp8460,Sauropus reticulatus,narrow-ranged,LC
sp8466,Schefflera chapana,narrow-ranged,LC
sp8469,Schefflera elata,narrow-ranged,NT
sp8472,Schefflera hainanensis,narrow-ranged,LC
sp8473,Schefflera heptaphylla,narrow-ranged,LC
sp8477,Schefflera insignis,narrow-ranged,LC
sp8482,Schefflera metcalfiana,narrow-ranged,LC
sp8484,Schefflera multinervia,narrow-ranged,DD
sp8485,Schefflera napuoensis,narrow-ranged,NT
sp8486,Schefflera parvifoliolata,narrow-ranged,LC
sp8488,Schefflera pes-avis,narrow-ranged,DD
sp8489,Schefflera petelotii,narrow-ranged,DD
sp8492,Schefflera taiwaniana,narrow-ranged,LC
sp8497,Schima multibracteata,narrow-ranged,NT
sp8505,Schima villosa,narrow-ranged,VU
sp8530,Schizophragma crassum var. hsitaoanum,narrow-ranged,LC
sp8536,Schizophragma megalocarpum,narrow-ranged,LC
sp8539,Schizostachyum diffusum,narrow-ranged,LC
sp8541,Schizostachyum dumetorum var. xinwuense,narrow-ranged,DD
sp8544,Schizostachyum jaculans,narrow-ranged,DD
sp8550,Scleropyrum wallichianum var. mekongense,narrow-ranged,LC
sp8564,Secamone bonii,narrow-ranged,LC
sp8572,Semecarpus cuneiformis,narrow-ranged,EN
sp8577,Semiarundinaria fastuosa,narrow-ranged,LC
sp8584,Sesbania grandiflora,narrow-ranged,LC
sp8585,Shibataea chiangshanensis,narrow-ranged,NT
sp8587,Shibataea hispida,narrow-ranged,DD
sp8588,Shibataea kumasaca,narrow-ranged,LC
sp8592,Shibataea strigosa,narrow-ranged,LC
sp8594,Shorea robusta,narrow-ranged,NT
sp8609,Sinobambusa dushanensis,narrow-ranged,DD
sp8612,Sinobambusa humilis,narrow-ranged,DD
sp8617,Sinobambusa tootsik var. dentata,narrow-ranged,DD
sp8619,Sinobambusa yixingensis,narrow-ranged,LC
sp8627,Sinosideroxylon pedunculatum var. pubifolium,narrow-ranged,NT
sp8631,Sinowilsonia henryi var. glabrescens,narrow-ranged,VU
sp8637,Sloanea changii,narrow-ranged,NT
sp8654,Smilax bapouensis,narrow-ranged,EN
sp8662,Smilax corbularia var. woodii,narrow-ranged,LC
sp8666,Smilax densibarbata,narrow-ranged,LC
sp8670,Smilax fooningensis,narrow-ranged,LC
sp8671,Smilax gagnepainii,narrow-ranged,LC
sp8675,Smilax guiyangensis,narrow-ranged,LC
sp8679,Smilax jiankunii,narrow-ranged,DD
sp8687,Smilax luei,narrow-ranged,LC
sp8689,Smilax lushuiensis,narrow-ranged,DD
sp8697,Smilax nana,narrow-ranged,EN
sp8698,Smilax nantoensis,narrow-ranged,VU
sp8703,Smilax ovalifolia,narrow-ranged,LC
sp8707,Smilax pottingeri,narrow-ranged,DD
sp8723,Solanum luzoniense,narrow-ranged,LC
sp8743,Sophora tonkinensis var. purpurescens,narrow-ranged,LC
sp8745,Sophora velutina var. cavaleriei,narrow-ranged,NT
sp8746,Sophora velutina var. dolichopoda,narrow-ranged,LC
sp8747,Sophora velutina var. scandens,narrow-ranged,NT
sp8748,Sophora yunnanensis,narrow-ranged,LC
sp8762,Sorbus caloneura var. kwangtungensis,narrow-ranged,NT
sp8766,Sorbus cuspidata,narrow-ranged,LC
sp8778,Sorbus guanxianensis,narrow-ranged,DD
sp8780,Sorbus helenae var. argutiserrata,narrow-ranged,LC
sp8786,Sorbus kiukiangensis var. glabrescens,narrow-ranged,LC
sp8792,Sorbus monbeigii,narrow-ranged,LC
sp8794,Sorbus obsoletidentata,narrow-ranged,VU
sp8803,Sorbus pteridophylla var. tephroclada,narrow-ranged,LC
sp8805,Sorbus reducta var. pubescens,narrow-ranged,LC
sp8812,Sorbus salwinensis,narrow-ranged,VU
sp8821,Sorbus tsinlingensis,narrow-ranged,VU
sp8824,Sorbus yunnanensis,narrow-ranged,LC
sp8827,Spatholobus biauritus,narrow-ranged,NT
sp8828,Spatholobus discolor,narrow-ranged,DD
sp8829,Spatholobus gengmaensis,narrow-ranged,LC
sp8834,Spatholobus uniauritus,narrow-ranged,LC
sp8855,Spiraea chinensis var. grandiflora,narrow-ranged,LC
sp8858,Spiraea daochengensis,narrow-ranged,NT
sp8866,Spiraea henryi var. omeiensis,narrow-ranged,LC
sp8887,Spiraea martini var. tomentosa,narrow-ranged,NT
sp8890,Spiraea miyabei var. tenuifolia,narrow-ranged,LC
sp8894,Spiraea mongolica var. tomentulosa,narrow-ranged,LC
sp8898,Spiraea nishimurae,narrow-ranged,LC
sp8915,Spiraea teniana,narrow-ranged,LC
sp8926,Spondias haplophylla,narrow-ranged,CR
sp8929,Sporoxeia clavicalcarata,narrow-ranged,LC
sp8963,Stephania merrillii,narrow-ranged,VU
sp8967,Sterculia gengmaensis,narrow-ranged,LC
sp8969,Sterculia henryi,narrow-ranged,LC
sp8970,Sterculia henryi var. cuneata,narrow-ranged,LC
sp8971,Sterculia hymenocalyx,narrow-ranged,DD
sp8972,Sterculia impressinervis,narrow-ranged,EN
sp8973,Sterculia kingtungensis,narrow-ranged,EN
sp8976,Sterculia micrantha,narrow-ranged,EN
sp8977,Sterculia pinbienensis,narrow-ranged,NT
sp8978,Sterculia principis,narrow-ranged,LC
sp8979,Sterculia scandens,narrow-ranged,DD
sp8980,Sterculia subracemosa,narrow-ranged,VU
sp8981,Sterculia tonkinensis,narrow-ranged,EN
sp8988,Stewartia laotica,narrow-ranged,LC
sp8990,Stewartia micrantha,narrow-ranged,NT
sp8995,Stewartia sichuanensis,narrow-ranged,LC
sp8997,Stewartia sinensis var. acutisepala,narrow-ranged,LC
sp8998,Stewartia sinensis var. brevicalyx,narrow-ranged,NT
sp9003,Stixis scandens,narrow-ranged,LC
sp9011,Stranvaesia tomentosa,narrow-ranged,LC
sp9015,Streblus macrophyllus,narrow-ranged,LC
sp9024,Strychnos axillaris,narrow-ranged,DD
sp9031,Styrax bashanensis,narrow-ranged,NT
sp9039,Styrax faberi var. amplexifolius,narrow-ranged,CR
sp9041,Styrax formosanus var. hirtus,narrow-ranged,LC
sp9043,Styrax hainanensis,narrow-ranged,LC
sp9045,Styrax huanus,narrow-ranged,CR
sp9060,Styrax wilsonii,narrow-ranged,VU
sp9065,Suregada aequorea,narrow-ranged,LC
sp9091,Symplocos hookeri var. tomentosa,narrow-ranged,NT
sp9095,Symplocos nokoensis,narrow-ranged,VU
sp9098,Symplocos paucinervia,narrow-ranged,EN
sp9107,Symplocos spectabilis,narrow-ranged,DD
sp9116,Syndiclis anlungensis,narrow-ranged,CR
sp9118,Syndiclis fooningensis,narrow-ranged,CR
sp9119,Syndiclis furfuracea,narrow-ranged,CR
sp9121,Syndiclis lotungensis,narrow-ranged,CR
sp9122,Syndiclis pingbienensis,narrow-ranged,VU
sp9124,Syringa komarowii ssp. reflexa,narrow-ranged,LC
sp9147,Syzygium brachythyrsum,narrow-ranged,EN
sp9152,Syzygium cinereum,narrow-ranged,LC
sp9157,Syzygium densinervium var. insulare,narrow-ranged,LC
sp9159,Syzygium euphlebium,narrow-ranged,LC
sp9165,Syzygium gongshanense,narrow-ranged,LC
sp9167,Syzygium guangxiense,narrow-ranged,LC
sp9172,Syzygium infrarubiginosum,narrow-ranged,LC
sp9174,Syzygium jambos var. tripinnatum,narrow-ranged,LC
sp9175,Syzygium jienfunicum,narrow-ranged,CR
sp9176,Syzygium kusukusense,narrow-ranged,EN
sp9180,Syzygium lineatum,narrow-ranged,LC
sp9183,Syzygium myrsinifolium var. grandiflorum,narrow-ranged,DD
sp9187,Syzygium paucivenium,narrow-ranged,LC
sp9193,Syzygium saxatile,narrow-ranged,NT
sp9195,Syzygium simile,narrow-ranged,LC
sp9199,Syzygium taiwanicum,narrow-ranged,LC
sp9203,Syzygium toddalioides,narrow-ranged,LC
sp9205,Syzygium vestitum,narrow-ranged,DD
sp9206,Syzygium wenshanense,narrow-ranged,NT
sp9238,Tarenna austrosinensis,narrow-ranged,LC
sp9243,Tarenna laticorymbosa,narrow-ranged,LC
sp9245,Tarenna polysperma,narrow-ranged,LC
sp9247,Tarenna sinica,narrow-ranged,LC
sp9249,Tarenna tsangii f. elliptica,narrow-ranged,LC
sp9251,Tarenna yunnanensis,narrow-ranged,LC
sp9252,Tarenna zeylanica,narrow-ranged,LC
sp9263,Taxillus pseudochinensis,narrow-ranged,LC
sp9266,Taxillus theifer,narrow-ranged,LC
sp9280,Terminalia myriocarpa var. hirsuta,narrow-ranged,NT
sp9287,Ternstroemia hainanensis,narrow-ranged,EN
sp9296,Ternstroemia yunnanensis,narrow-ranged,EN
sp9307,Tetrameles nudiflora,narrow-ranged,VU
sp9318,Tetrastigma godefroyanum,narrow-ranged,LC
sp9322,Tetrastigma jinghongense,narrow-ranged,LC
sp9323,Tetrastigma jinxiuense,narrow-ranged,EN
sp9324,Tetrastigma kwangsiense,narrow-ranged,LC
sp9325,Tetrastigma lanyuense,narrow-ranged,CR
sp9327,Tetrastigma longipedunculatum,narrow-ranged,LC
sp9337,Tetrastigma subtetragonum,narrow-ranged,EN
sp9338,Tetrastigma tonkinense,narrow-ranged,LC
sp9339,Tetrastigma tsaianum,narrow-ranged,LC
sp9340,Tetrastigma venulosum,narrow-ranged,VU
sp9342,Tetrastigma yiwuense,narrow-ranged,CR
sp9345,Thottea hainanensis,narrow-ranged,VU
sp9347,Thuja sutchuenensis,narrow-ranged,EN
sp9359,Tilia jiaodongensis,narrow-ranged,NT
sp9377,Tilia tuan var. chenmoui,narrow-ranged,VU
sp9379,Timonius arboreus,narrow-ranged,CR
sp9382,Tinospora hainanensis,narrow-ranged,LC
sp9388,Toona fargesii,narrow-ranged,VU
sp9390,Toona sureni,narrow-ranged,LC
sp9396,Torreya grandis var. jiulongshanensis,narrow-ranged,CR
sp9404,Toxicodendron delavayi var. angustifolium,narrow-ranged,LC
sp9413,Toxicodendron rostratum,narrow-ranged,LC
sp9422,Toxicodendron yunnanense var. longipaniculatum,narrow-ranged,LC
sp9425,Toxocarpus hainanensis,narrow-ranged,LC
sp9427,Toxocarpus laevigatus,narrow-ranged,LC
sp9428,Toxocarpus patens,narrow-ranged,LC
sp9439,Trachycarpus princeps,narrow-ranged,DD
sp9467,Tsuga chinensis var. robusta,narrow-ranged,LC
sp9479,Turpinia ovalifolia,narrow-ranged,LC
sp9489,Tylophora gracilenta,narrow-ranged,LC
sp9497,Ulex europaeus,narrow-ranged,LC
sp9504,Ulmus chenmoui,narrow-ranged,EN
sp9508,Ulmus gaussenii,narrow-ranged,CR
sp9510,Ulmus glaucescens var. lasiocarpa,narrow-ranged,LC
sp9517,Ulmus prunifolia,narrow-ranged,EN
sp9518,Ulmus pseudopropinqua,narrow-ranged,NT
sp9521,Ulmus uyematsui,narrow-ranged,NT
sp9526,Uncaria lanosa f. setiloba,narrow-ranged,LC
sp9549,Urena procumbens var. microphylla,narrow-ranged,LC
sp9552,Urophyllum parviflorum,narrow-ranged,LC
sp9562,Vaccinium albidens,narrow-ranged,LC
sp9563,Vaccinium arbutoides,narrow-ranged,NT
sp9565,Vaccinium brachyandrum,narrow-ranged,DD
sp9569,Vaccinium brevipedicellatum,narrow-ranged,DD
sp9571,Vaccinium bulleyanum,narrow-ranged,NT
sp9573,Vaccinium cavinerve,narrow-ranged,LC
sp9575,Vaccinium chamaebuxus,narrow-ranged,DD
sp9576,Vaccinium chengiae,narrow-ranged,LC
sp9577,Vaccinium chengiae var. pilosum,narrow-ranged,LC
sp9578,Vaccinium chunii,narrow-ranged,VU
sp9579,Vaccinium conchophyllum,narrow-ranged,NT
sp9580,Vaccinium craspedotum,narrow-ranged,LC
sp9581,Vaccinium cuspidifolium,narrow-ranged,DD
sp9583,Vaccinium delavayi ssp. merrillianum,narrow-ranged,LC
sp9594,Vaccinium fimbribracteatum,narrow-ranged,NT
sp9595,Vaccinium fimbricalyx,narrow-ranged,DD
sp9600,Vaccinium gaultheriifolium var. glaucorubrum,narrow-ranged,DD
sp9603,Vaccinium haitangense,narrow-ranged,LC
sp9606,Vaccinium henryi var. chingii,narrow-ranged,NT
sp9607,Vaccinium impressinerve,narrow-ranged,LC
sp9610,Vaccinium japonicum var. lasiostemon,narrow-ranged,LC
sp9613,Vaccinium kengii,narrow-ranged,LC
sp9624,Vaccinium oldhamii,narrow-ranged,LC
sp9625,Vaccinium papillatum,narrow-ranged,LC
sp9633,Vaccinium pubicalyx var. anomalum,narrow-ranged,LC
sp9646,Vatica lanceifolia,narrow-ranged,EN
sp9661,Vernonia chunii,narrow-ranged,DD
sp9668,Vernonia maritima,narrow-ranged,LC
sp9673,Viburnum amplifolium,narrow-ranged,LC
sp9706,Viburnum integrifolium,narrow-ranged,LC
sp9710,Viburnum laterale,narrow-ranged,DD
sp9720,Viburnum odoratissimum,narrow-ranged,LC
sp9734,Viburnum taitoense,narrow-ranged,LC
sp9736,Viburnum tengyuehense var. polyneurum,narrow-ranged,NT
sp9738,Viburnum trabeculosum,narrow-ranged,VU
sp9751,Viscum yunnanense,narrow-ranged,LC
sp9781,Vitis fengqinensis,narrow-ranged,LC
sp9787,Vitis jinggangensis,narrow-ranged,LC
sp9790,Vitis menghaiensis,narrow-ranged,LC
sp9794,Vitis shenxiensis,narrow-ranged,LC
sp9807,Wenchengia alternifolia,narrow-ranged,CR
sp9811,Wendlandia brevipaniculata,narrow-ranged,NT
sp9816,Wendlandia grandis,narrow-ranged,LC
sp9818,Wendlandia jingdongensis,narrow-ranged,NT
sp9819,Wendlandia laxa,narrow-ranged,LC
sp9824,Wendlandia luzoniensis,narrow-ranged,LC
sp9826,Wendlandia merrilliana var. parvifolia,narrow-ranged,LC
sp9833,Wendlandia salicifolia,narrow-ranged,LC
sp9835,Wendlandia scabra var. pilifera,narrow-ranged,LC
sp9847,Wendlandia uvariifolia ssp. pilosa,narrow-ranged,LC
sp9848,Wendlandia villosa,narrow-ranged,LC
sp9850,Wikstroemia alternifolia,narrow-ranged,LC
sp9851,Wikstroemia angustifolia,narrow-ranged,LC
sp9852,Wikstroemia anhuiensis,narrow-ranged,LC
sp9857,Wikstroemia chui,narrow-ranged,LC
sp9860,Wikstroemia fargesii,narrow-ranged,VU
sp9864,Wikstroemia huidongensis,narrow-ranged,LC
sp9868,Wikstroemia linearifolia,narrow-ranged,LC
sp9869,Wikstroemia linoides,narrow-ranged,LC
sp9870,Wikstroemia longipaniculata,narrow-ranged,LC
sp9871,Wikstroemia lungtzeensis,narrow-ranged,LC
sp9874,Wikstroemia mononectaria,narrow-ranged,LC
sp9880,Wikstroemia sinoparviflora,narrow-ranged,LC
sp9888,Wisteria villosa,narrow-ranged,LC
sp9899,Xanthophyllum yunnanense,narrow-ranged,EN
sp9903,Xantolis boniana var. rostrata,narrow-ranged,LC
sp9909,Xylopia vielana,narrow-ranged,LC
sp9920,Yulania elliptigemmata,narrow-ranged,DD
sp9921,Yulania jigongshanensis,narrow-ranged,DD
sp9923,Yulania multiflora,narrow-ranged,DD
sp9924,Yulania pilocarpa,narrow-ranged,EN
sp9927,Yushania andropogonoides,narrow-ranged,LC
sp9928,Yushania baishanzuensis,narrow-ranged,LC
sp9930,Yushania bojieiana,narrow-ranged,LC
sp9932,Yushania brevis,narrow-ranged,LC
sp9933,Yushania cartilaginea,narrow-ranged,LC
sp9934,Yushania collina,narrow-ranged,LC
sp9935,Yushania crassicollis,narrow-ranged,LC
sp9937,Yushania elevata,narrow-ranged,LC
sp9938,Yushania exilis,narrow-ranged,LC
sp9939,Yushania falcatiaurita,narrow-ranged,DD
sp9940,Yushania farcticaulis,narrow-ranged,DD
sp9941,Yushania farinosa,narrow-ranged,DD
sp9942,Yushania flexa,narrow-ranged,LC
sp9943,Yushania glandulosa,narrow-ranged,LC
sp9944,Yushania glauca,narrow-ranged,LC
sp9945,Yushania grammata,narrow-ranged,LC
sp9946,Yushania hirticaulis,narrow-ranged,LC
sp9947,Yushania levigata,narrow-ranged,LC
sp9948,Yushania lineolata,narrow-ranged,LC
sp9949,Yushania mabianensis,narrow-ranged,LC
sp9951,Yushania mitis,narrow-ranged,LC
sp9954,Yushania punctulata,narrow-ranged,LC
sp9955,Yushania qiaojiaensis,narrow-ranged,LC
sp9956,Yushania qiaojiaensis var. nuda,narrow-ranged,DD
sp9957,Yushania uniramosa,narrow-ranged,LC
sp9958,Yushania weixiensis,narrow-ranged,LC
sp9959,Yushania wuyishanensis,narrow-ranged,LC
sp9964,Zanonia indica var. pubescens,narrow-ranged,LC
sp9977,Zanthoxylum dissitum var. acutiserratum,narrow-ranged,LC
sp9983,Zanthoxylum integrifolium,narrow-ranged,EN
sp9987,Zanthoxylum leiboicum,narrow-ranged,VU
sp9988,Zanthoxylum liboense,narrow-ranged,VU
sp9999,Zanthoxylum pteracanthum,narrow-ranged,EN
sp10019,Ziziphus laui,narrow-ranged,LC
sp10020,Ziziphus mairei,narrow-ranged,EN
